,ID,instrument,granularity,timestamp,volume,open,high,low,close,complete,dateYYYMMDD,timeHHMMSS,year,month,day,hour,minute,second,Closing Signal,Buying Signal,Selling Signal,Tmp01,Tmp02,Tmp03,Tmp04,Tmp05,Tmp06,Tmp07,Tmp08,Price on Open position,Price on Close position
398,EUR_USD|H1|20180918|180000,EUR_USD,H1,2018-09-18 18:00:00,1012,1.16662,1.16733,1.16649,1.1667299999999998,True,20180918,180000,2018,9,18,18,0,0,1,0,0,0,1,1,0,0,0,0,1,1.16605,0.0
399,EUR_USD|H1|20180918|190000,EUR_USD,H1,2018-09-18 19:00:00,809,1.1667299999999998,1.16706,1.16596,1.167,True,20180918,190000,2018,9,18,19,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.0
400,EUR_USD|H1|20180918|200000,EUR_USD,H1,2018-09-18 20:00:00,584,1.167,1.1674799999999999,1.16672,1.16703,True,20180918,200000,2018,9,18,20,0,0,0,0,0,1,0,0,0,1,0,0,0,1.167,0.0
401,EUR_USD|H1|20180918|210000,EUR_USD,H1,2018-09-18 21:00:00,1634,1.16703,1.16747,1.16662,1.16739,True,20180918,210000,2018,9,18,21,0,0,0,1,0,1,0,1,0,0,0,0,0,1.167,0.0
402,EUR_USD|H1|20180918|220000,EUR_USD,H1,2018-09-18 22:00:00,906,1.16739,1.16836,1.1670399999999999,1.168,True,20180918,220000,2018,9,18,22,0,0,0,0,0,1,0,0,0,0,0,0,0,1.167,0.0
403,EUR_USD|H1|20180918|230000,EUR_USD,H1,2018-09-18 23:00:00,206,1.168,1.16825,1.16784,1.16788,True,20180918,230000,2018,9,18,23,0,0,1,0,0,1,0,1,0,0,0,1,0,1.167,0.0
404,EUR_USD|H1|20180919|000000,EUR_USD,H1,2018-09-19 00:00:00,819,1.16788,1.16795,1.16682,1.16683,True,20180919,0,2018,9,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
405,EUR_USD|H1|20180919|010000,EUR_USD,H1,2018-09-19 01:00:00,945,1.16683,1.16707,1.16564,1.16591,True,20180919,10000,2018,9,19,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
406,EUR_USD|H1|20180919|020000,EUR_USD,H1,2018-09-19 02:00:00,718,1.16591,1.16665,1.16583,1.16659,True,20180919,20000,2018,9,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
407,EUR_USD|H1|20180919|030000,EUR_USD,H1,2018-09-19 03:00:00,1492,1.16659,1.1677600000000001,1.16642,1.16747,True,20180919,30000,2018,9,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
408,EUR_USD|H1|20180919|040000,EUR_USD,H1,2018-09-19 04:00:00,645,1.16747,1.1678,1.1671200000000002,1.16761,True,20180919,40000,2018,9,19,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
409,EUR_USD|H1|20180919|050000,EUR_USD,H1,2018-09-19 05:00:00,1141,1.16761,1.16883,1.1675,1.1688100000000001,True,20180919,50000,2018,9,19,5,0,0,1,0,0,0,0,0,0,0,0,0,0,,0.0
410,EUR_USD|H1|20180919|060000,EUR_USD,H1,2018-09-19 06:00:00,2006,1.1688100000000001,1.1688100000000001,1.16756,1.1678600000000001,True,20180919,60000,2018,9,19,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
411,EUR_USD|H1|20180919|070000,EUR_USD,H1,2018-09-19 07:00:00,3072,1.1678600000000001,1.1706,1.1674200000000001,1.17018,True,20180919,70000,2018,9,19,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
412,EUR_USD|H1|20180919|080000,EUR_USD,H1,2018-09-19 08:00:00,3658,1.17018,1.1716,1.16977,1.17032,True,20180919,80000,2018,9,19,8,0,0,1,1,0,0,0,0,0,0,0,0,0,,0.0
413,EUR_USD|H1|20180919|090000,EUR_USD,H1,2018-09-19 09:00:00,2398,1.17032,1.17067,1.16969,1.16988,True,20180919,90000,2018,9,19,9,0,0,0,0,0,1,0,0,0,1,0,0,0,1.17032,0.0
414,EUR_USD|H1|20180919|100000,EUR_USD,H1,2018-09-19 10:00:00,1876,1.16988,1.1700700000000002,1.16903,1.16903,True,20180919,100000,2018,9,19,10,0,0,1,0,0,1,0,1,0,0,0,1,0,1.17032,0.0
415,EUR_USD|H1|20180919|110000,EUR_USD,H1,2018-09-19 11:00:00,4144,1.16903,1.16945,1.1671,1.16781,True,20180919,110000,2018,9,19,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
416,EUR_USD|H1|20180919|120000,EUR_USD,H1,2018-09-19 12:00:00,2898,1.16781,1.16805,1.16614,1.1675799999999998,True,20180919,120000,2018,9,19,12,0,0,1,0,0,0,0,0,0,0,0,0,0,,0.0
417,EUR_USD|H1|20180919|130000,EUR_USD,H1,2018-09-19 13:00:00,3121,1.1675799999999998,1.16787,1.16587,1.1663299999999999,True,20180919,130000,2018,9,19,13,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
418,EUR_USD|H1|20180919|140000,EUR_USD,H1,2018-09-19 14:00:00,4454,1.1663299999999999,1.16772,1.16507,1.16686,True,20180919,140000,2018,9,19,14,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.0
419,EUR_USD|H1|20180919|150000,EUR_USD,H1,2018-09-19 15:00:00,3336,1.16686,1.1693799999999999,1.16686,1.16877,True,20180919,150000,2018,9,19,15,0,0,0,0,0,1,0,0,0,1,0,0,0,1.16686,0.0
420,EUR_USD|H1|20180919|160000,EUR_USD,H1,2018-09-19 16:00:00,1677,1.16877,1.16915,1.16803,1.16835,True,20180919,160000,2018,9,19,16,0,0,1,1,0,1,0,1,0,0,0,0,0,1.16686,0.0
421,EUR_USD|H1|20180919|170000,EUR_USD,H1,2018-09-19 17:00:00,1962,1.16835,1.1683700000000001,1.1670200000000002,1.16747,True,20180919,170000,2018,9,19,17,0,0,0,0,0,1,0,0,0,0,0,0,0,1.16686,0.0
422,EUR_USD|H1|20180919|180000,EUR_USD,H1,2018-09-19 18:00:00,607,1.16747,1.16774,1.1672200000000001,1.16744,True,20180919,180000,2018,9,19,18,0,0,0,0,0,1,0,0,0,0,0,0,0,1.16686,0.0
423,EUR_USD|H1|20180919|190000,EUR_USD,H1,2018-09-19 19:00:00,533,1.16744,1.16764,1.16739,1.16739,True,20180919,190000,2018,9,19,19,0,0,0,0,0,1,0,0,0,0,0,0,0,1.16686,0.0
424,EUR_USD|H1|20180919|200000,EUR_USD,H1,2018-09-19 20:00:00,593,1.16739,1.16784,1.16729,1.16729,True,20180919,200000,2018,9,19,20,0,0,0,1,0,1,0,1,0,0,0,0,0,1.16686,0.0
425,EUR_USD|H1|20180919|210000,EUR_USD,H1,2018-09-19 21:00:00,5729,1.16729,1.16795,1.1672,1.16746,True,20180919,210000,2018,9,19,21,0,0,1,0,0,1,0,1,0,0,0,1,0,1.16686,0.0
426,EUR_USD|H1|20180919|220000,EUR_USD,H1,2018-09-19 22:00:00,2758,1.16746,1.16773,1.1670200000000002,1.16717,True,20180919,220000,2018,9,19,22,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.0
427,EUR_USD|H1|20180919|230000,EUR_USD,H1,2018-09-19 23:00:00,1030,1.16717,1.16753,1.16696,1.16746,True,20180919,230000,2018,9,19,23,0,0,1,0,0,0,1,1,0,0,1,0,1,1.16717,0.0
428,EUR_USD|H1|20180920|000000,EUR_USD,H1,2018-09-20 00:00:00,733,1.16746,1.1682700000000001,1.1672799999999999,1.16815,True,20180920,0,2018,9,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
429,EUR_USD|H1|20180920|010000,EUR_USD,H1,2018-09-20 01:00:00,772,1.16815,1.1686,1.1677,1.16852,True,20180920,10000,2018,9,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
430,EUR_USD|H1|20180920|020000,EUR_USD,H1,2018-09-20 02:00:00,609,1.16852,1.1685299999999998,1.16806,1.16844,True,20180920,20000,2018,9,20,2,0,0,1,0,0,0,0,0,0,0,0,0,0,,0.0
431,EUR_USD|H1|20180920|030000,EUR_USD,H1,2018-09-20 03:00:00,472,1.16844,1.16875,1.16794,1.16794,True,20180920,30000,2018,9,20,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
432,EUR_USD|H1|20180920|040000,EUR_USD,H1,2018-09-20 04:00:00,492,1.16794,1.16867,1.16782,1.16792,True,20180920,40000,2018,9,20,4,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.0
433,EUR_USD|H1|20180920|050000,EUR_USD,H1,2018-09-20 05:00:00,708,1.16792,1.16857,1.16781,1.16845,True,20180920,50000,2018,9,20,5,0,0,1,0,1,1,0,1,0,1,0,1,0,1.16792,0.0
434,EUR_USD|H1|20180920|060000,EUR_USD,H1,2018-09-20 06:00:00,1991,1.16845,1.16943,1.16801,1.16845,True,20180920,60000,2018,9,20,6,0,0,0,0,0,0,1,0,0,0,1,0,0,1.16845,0.0
435,EUR_USD|H1|20180920|070000,EUR_USD,H1,2018-09-20 07:00:00,2956,1.16845,1.1705299999999998,1.16845,1.1697600000000001,True,20180920,70000,2018,9,20,7,0,0,0,0,0,0,1,0,0,0,0,0,0,1.16845,0.0
436,EUR_USD|H1|20180920|080000,EUR_USD,H1,2018-09-20 08:00:00,3193,1.1697600000000001,1.17097,1.16862,1.16924,True,20180920,80000,2018,9,20,8,0,0,1,0,0,0,1,1,0,0,0,0,1,1.16845,0.0
437,EUR_USD|H1|20180920|090000,EUR_USD,H1,2018-09-20 09:00:00,2257,1.16924,1.17096,1.16869,1.17045,True,20180920,90000,2018,9,20,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
438,EUR_USD|H1|20180920|100000,EUR_USD,H1,2018-09-20 10:00:00,3001,1.17045,1.17214,1.16983,1.17213,True,20180920,100000,2018,9,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
439,EUR_USD|H1|20180920|110000,EUR_USD,H1,2018-09-20 11:00:00,4326,1.17213,1.17661,1.17151,1.1759,True,20180920,110000,2018,9,20,11,0,0,1,1,0,0,0,0,0,0,0,0,0,,0.0
440,EUR_USD|H1|20180920|120000,EUR_USD,H1,2018-09-20 12:00:00,5575,1.1759,1.17787,1.1759,1.17707,True,20180920,120000,2018,9,20,12,0,0,0,0,0,1,0,0,0,1,0,0,0,1.1759,0.0
441,EUR_USD|H1|20180920|130000,EUR_USD,H1,2018-09-20 13:00:00,4600,1.17707,1.17777,1.1744700000000001,1.17579,True,20180920,130000,2018,9,20,13,0,0,0,0,0,1,0,0,0,0,0,0,0,1.1759,0.0
442,EUR_USD|H1|20180920|140000,EUR_USD,H1,2018-09-20 14:00:00,3227,1.17579,1.1764700000000001,1.17456,1.1750399999999999,True,20180920,140000,2018,9,20,14,0,0,0,0,1,1,0,1,0,0,0,1,0,1.1759,0.0
443,EUR_USD|H1|20180920|150000,EUR_USD,H1,2018-09-20 15:00:00,2742,1.1750399999999999,1.17614,1.1742,1.17435,True,20180920,150000,2018,9,20,15,0,0,0,0,0,0,1,0,0,0,1,0,0,1.1750399999999999,0.0
444,EUR_USD|H1|20180920|160000,EUR_USD,H1,2018-09-20 16:00:00,1896,1.17435,1.17594,1.17395,1.1758600000000001,True,20180920,160000,2018,9,20,16,0,0,0,0,0,0,1,0,0,0,0,0,0,1.1750399999999999,0.0
445,EUR_USD|H1|20180920|170000,EUR_USD,H1,2018-09-20 17:00:00,2191,1.1758600000000001,1.17747,1.17581,1.17703,True,20180920,170000,2018,9,20,17,0,0,1,0,1,0,1,1,0,0,0,0,0,1.1750399999999999,0.0
446,EUR_USD|H1|20180920|180000,EUR_USD,H1,2018-09-20 18:00:00,1148,1.17703,1.17775,1.17668,1.17769,True,20180920,180000,2018,9,20,18,0,0,0,0,0,0,1,0,0,0,0,0,0,1.1750399999999999,0.0
447,EUR_USD|H1|20180920|190000,EUR_USD,H1,2018-09-20 19:00:00,1269,1.17769,1.1785299999999999,1.17755,1.17792,True,20180920,190000,2018,9,20,19,0,0,0,1,0,0,1,0,0,0,0,0,0,1.1750399999999999,0.0
448,EUR_USD|H1|20180920|200000,EUR_USD,H1,2018-09-20 20:00:00,604,1.17792,1.17841,1.17774,1.17787,True,20180920,200000,2018,9,20,20,0,0,0,0,0,1,0,0,0,1,0,0,0,1.17792,0.0
449,EUR_USD|H1|20180920|210000,EUR_USD,H1,2018-09-20 21:00:00,1352,1.17787,1.17824,1.17755,1.17787,True,20180920,210000,2018,9,20,21,0,0,1,0,0,1,0,1,0,0,0,1,0,1.17792,0.0
450,EUR_USD|H1|20180920|220000,EUR_USD,H1,2018-09-20 22:00:00,503,1.17787,1.1780899999999999,1.17771,1.17801,True,20180920,220000,2018,9,20,22,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.0
451,EUR_USD|H1|20180920|230000,EUR_USD,H1,2018-09-20 23:00:00,301,1.17801,1.17811,1.17754,1.1776200000000001,True,20180920,230000,2018,9,20,23,0,0,0,0,0,0,1,0,0,0,1,0,0,1.17801,0.0
452,EUR_USD|H1|20180921|000000,EUR_USD,H1,2018-09-21 00:00:00,938,1.1776200000000001,1.1785299999999999,1.1776,1.1784,True,20180921,0,2018,9,21,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1.17801,0.0
453,EUR_USD|H1|20180921|010000,EUR_USD,H1,2018-09-21 01:00:00,880,1.1784,1.1785,1.17769,1.17773,True,20180921,10000,2018,9,21,1,0,0,1,1,0,0,1,1,0,0,0,0,1,1.17801,0.0
454,EUR_USD|H1|20180921|020000,EUR_USD,H1,2018-09-21 02:00:00,779,1.17773,1.17841,1.17773,1.1782700000000002,True,20180921,20000,2018,9,21,2,0,0,0,0,0,1,0,0,0,1,0,0,0,1.17773,0.0
455,EUR_USD|H1|20180921|030000,EUR_USD,H1,2018-09-21 03:00:00,794,1.1782700000000002,1.17865,1.17803,1.1784700000000001,True,20180921,30000,2018,9,21,3,0,0,1,0,0,1,0,1,0,0,0,1,0,1.17773,0.0
456,EUR_USD|H1|20180921|040000,EUR_USD,H1,2018-09-21 04:00:00,566,1.1784700000000001,1.17876,1.17785,1.17792,True,20180921,40000,2018,9,21,4,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
457,EUR_USD|H1|20180921|050000,EUR_USD,H1,2018-09-21 05:00:00,894,1.17792,1.17858,1.17792,1.17855,True,20180921,50000,2018,9,21,5,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.0
458,EUR_USD|H1|20180921|060000,EUR_USD,H1,2018-09-21 06:00:00,2512,1.17855,1.1790100000000001,1.17735,1.1785299999999999,True,20180921,60000,2018,9,21,6,0,0,1,0,1,1,0,1,0,1,0,1,0,1.17855,0.0
459,EUR_USD|H1|20180921|070000,EUR_USD,H1,2018-09-21 07:00:00,7190,1.1785299999999999,1.1803700000000001,1.17698,1.17739,True,20180921,70000,2018,9,21,7,0,0,0,0,0,0,1,0,0,0,1,0,0,1.1785299999999999,0.0
460,EUR_USD|H1|20180921|080000,EUR_USD,H1,2018-09-21 08:00:00,3959,1.17739,1.1798,1.17718,1.17937,True,20180921,80000,2018,9,21,8,0,0,1,1,0,0,1,1,0,0,0,0,1,1.1785299999999999,0.0
461,EUR_USD|H1|20180921|090000,EUR_USD,H1,2018-09-21 09:00:00,2996,1.17937,1.1794200000000001,1.1777,1.1777799999999998,True,20180921,90000,2018,9,21,9,0,0,0,0,1,1,0,1,0,1,0,1,0,1.17937,0.0
462,EUR_USD|H1|20180921|100000,EUR_USD,H1,2018-09-21 10:00:00,2544,1.1777799999999998,1.1780700000000002,1.17618,1.17625,True,20180921,100000,2018,9,21,10,0,0,1,0,0,0,1,1,0,0,1,0,1,1.1777799999999998,0.0
463,EUR_USD|H1|20180921|110000,EUR_USD,H1,2018-09-21 11:00:00,2198,1.17625,1.1770399999999999,1.1755799999999998,1.1759899999999999,True,20180921,110000,2018,9,21,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
464,EUR_USD|H1|20180921|120000,EUR_USD,H1,2018-09-21 12:00:00,3938,1.1759899999999999,1.1768100000000001,1.1752,1.17585,True,20180921,120000,2018,9,21,12,0,0,1,1,0,0,0,0,0,0,0,0,0,,0.0
465,EUR_USD|H1|20180921|130000,EUR_USD,H1,2018-09-21 13:00:00,5432,1.17585,1.17606,1.17337,1.17428,True,20180921,130000,2018,9,21,13,0,0,0,0,1,1,0,1,0,1,0,1,0,1.17585,0.0
466,EUR_USD|H1|20180921|140000,EUR_USD,H1,2018-09-21 14:00:00,3378,1.17428,1.17676,1.17421,1.1759700000000002,True,20180921,140000,2018,9,21,14,0,0,0,1,0,0,1,0,0,0,1,0,0,1.17428,0.0
467,EUR_USD|H1|20180921|150000,EUR_USD,H1,2018-09-21 15:00:00,2646,1.1759700000000002,1.17614,1.1735799999999998,1.17392,True,20180921,150000,2018,9,21,15,0,0,1,0,0,1,0,1,0,1,0,1,0,1.1759700000000002,0.0
468,EUR_USD|H1|20180921|160000,EUR_USD,H1,2018-09-21 16:00:00,1819,1.17392,1.1746,1.17351,1.1742700000000001,True,20180921,160000,2018,9,21,16,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.0
469,EUR_USD|H1|20180921|170000,EUR_USD,H1,2018-09-21 17:00:00,1076,1.1742700000000001,1.17476,1.174,1.17436,True,20180921,170000,2018,9,21,17,0,0,0,1,0,0,1,0,0,0,1,0,0,1.1742700000000001,0.0
470,EUR_USD|H1|20180921|180000,EUR_USD,H1,2018-09-21 18:00:00,819,1.17436,1.17493,1.17421,1.17482,True,20180921,180000,2018,9,21,18,0,0,0,0,0,1,0,0,0,1,0,0,0,1.17436,0.0
471,EUR_USD|H1|20180921|190000,EUR_USD,H1,2018-09-21 19:00:00,641,1.17482,1.17521,1.1746299999999998,1.175,True,20180921,190000,2018,9,21,19,0,0,0,0,0,1,0,0,0,0,0,0,0,1.17436,0.0
472,EUR_USD|H1|20180921|200000,EUR_USD,H1,2018-09-21 20:00:00,827,1.175,1.17579,1.17479,1.1751200000000002,True,20180921,200000,2018,9,21,20,0,0,0,0,1,1,0,1,0,0,0,1,0,1.17436,0.0
473,EUR_USD|H1|20180923|210000,EUR_USD,H1,2018-09-23 21:00:00,738,1.1751200000000002,1.17553,1.17426,1.17468,True,20180923,210000,2018,9,23,21,0,0,0,0,0,0,1,0,0,0,1,0,0,1.1751200000000002,0.0
474,EUR_USD|H1|20180923|220000,EUR_USD,H1,2018-09-23 22:00:00,488,1.17468,1.17499,1.17461,1.17468,True,20180923,220000,2018,9,23,22,0,0,1,0,0,0,1,1,0,0,0,0,1,1.1751200000000002,0.0
475,EUR_USD|H1|20180923|230000,EUR_USD,H1,2018-09-23 23:00:00,251,1.17468,1.17513,1.17456,1.17496,True,20180923,230000,2018,9,23,23,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.0
476,EUR_USD|H1|20180924|000000,EUR_USD,H1,2018-09-24 00:00:00,588,1.17496,1.17537,1.1747299999999998,1.17479,True,20180924,0,2018,9,24,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1.17496,0.0
477,EUR_USD|H1|20180924|010000,EUR_USD,H1,2018-09-24 01:00:00,754,1.17479,1.17486,1.17381,1.174,True,20180924,10000,2018,9,24,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1.17479,0.0
478,EUR_USD|H1|20180924|020000,EUR_USD,H1,2018-09-24 02:00:00,408,1.174,1.1743299999999999,1.17379,1.17404,True,20180924,20000,2018,9,24,2,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
479,EUR_USD|H1|20180924|030000,EUR_USD,H1,2018-09-24 03:00:00,349,1.17404,1.17429,1.17391,1.17429,True,20180924,30000,2018,9,24,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
480,EUR_USD|H1|20180924|040000,EUR_USD,H1,2018-09-24 04:00:00,236,1.17429,1.17454,1.17401,1.17441,True,20180924,40000,2018,9,24,4,0,0,1,0,0,0,0,0,0,0,0,0,0,,0.0
481,EUR_USD|H1|20180924|050000,EUR_USD,H1,2018-09-24 05:00:00,1239,1.17441,1.17493,1.1733,1.17333,True,20180924,50000,2018,9,24,5,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.0
482,EUR_USD|H1|20180924|060000,EUR_USD,H1,2018-09-24 06:00:00,2171,1.17333,1.1738899999999999,1.17248,1.17369,True,20180924,60000,2018,9,24,6,0,0,0,0,0,1,0,0,0,1,0,0,0,1.17333,0.0
483,EUR_USD|H1|20180924|070000,EUR_USD,H1,2018-09-24 07:00:00,2809,1.17369,1.17497,1.17354,1.17414,True,20180924,70000,2018,9,24,7,0,0,0,0,1,1,0,1,0,0,0,1,0,1.17333,0.0
484,EUR_USD|H1|20180924|080000,EUR_USD,H1,2018-09-24 08:00:00,3355,1.17414,1.17692,1.17403,1.1768399999999999,True,20180924,80000,2018,9,24,8,0,0,0,0,0,0,1,0,0,0,1,0,0,1.17414,0.0
485,EUR_USD|H1|20180924|090000,EUR_USD,H1,2018-09-24 09:00:00,1918,1.1768399999999999,1.17744,1.17641,1.1770200000000002,True,20180924,90000,2018,9,24,9,0,0,0,0,1,0,1,0,1,0,0,0,0,1.17414,0.0
486,EUR_USD|H1|20180924|100000,EUR_USD,H1,2018-09-24 10:00:00,1830,1.1770200000000002,1.1775799999999998,1.17632,1.17646,True,20180924,100000,2018,9,24,10,0,0,1,0,0,0,1,1,0,0,0,0,1,1.17414,0.0
487,EUR_USD|H1|20180924|110000,EUR_USD,H1,2018-09-24 11:00:00,1701,1.17646,1.17717,1.17631,1.17641,True,20180924,110000,2018,9,24,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
488,EUR_USD|H1|20180924|120000,EUR_USD,H1,2018-09-24 12:00:00,2208,1.17641,1.17739,1.17526,1.17526,True,20180924,120000,2018,9,24,12,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
489,EUR_USD|H1|20180924|130000,EUR_USD,H1,2018-09-24 13:00:00,7729,1.17526,1.18157,1.1750200000000002,1.17993,True,20180924,130000,2018,9,24,13,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.0
490,EUR_USD|H1|20180924|140000,EUR_USD,H1,2018-09-24 14:00:00,4198,1.17993,1.18011,1.17763,1.17885,True,20180924,140000,2018,9,24,14,0,0,0,0,0,1,0,0,0,1,0,0,0,1.17993,0.0
491,EUR_USD|H1|20180924|150000,EUR_USD,H1,2018-09-24 15:00:00,3426,1.17885,1.17923,1.17557,1.17735,True,20180924,150000,2018,9,24,15,0,0,0,0,1,1,0,1,0,0,0,1,0,1.17993,0.0
492,EUR_USD|H1|20180924|160000,EUR_USD,H1,2018-09-24 16:00:00,1154,1.17735,1.17765,1.17654,1.1766,True,20180924,160000,2018,9,24,16,0,0,1,0,0,0,1,1,0,0,1,0,1,1.17735,0.0
493,EUR_USD|H1|20180924|170000,EUR_USD,H1,2018-09-24 17:00:00,1143,1.1766,1.17665,1.17535,1.1759600000000001,True,20180924,170000,2018,9,24,17,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.0
494,EUR_USD|H1|20180924|180000,EUR_USD,H1,2018-09-24 18:00:00,782,1.1759600000000001,1.17616,1.1755200000000001,1.1758899999999999,True,20180924,180000,2018,9,24,18,0,0,0,0,0,1,0,0,0,1,0,0,0,1.1759600000000001,0.0
495,EUR_USD|H1|20180924|190000,EUR_USD,H1,2018-09-24 19:00:00,645,1.1758899999999999,1.17605,1.17451,1.17465,True,20180924,190000,2018,9,24,19,0,0,0,0,1,1,0,1,0,0,0,1,0,1.1759600000000001,0.0
496,EUR_USD|H1|20180924|200000,EUR_USD,H1,2018-09-24 20:00:00,475,1.17465,1.17523,1.1746,1.1748399999999999,True,20180924,200000,2018,9,24,20,0,0,1,1,0,0,1,1,0,0,1,0,1,1.17465,0.0
497,EUR_USD|H1|20180924|210000,EUR_USD,H1,2018-09-24 21:00:00,1090,1.1748399999999999,1.17581,1.17482,1.1752,True,20180924,210000,2018,9,24,21,0,0,0,0,1,1,0,1,0,1,0,1,0,1.1748399999999999,0.0
498,EUR_USD|H1|20180924|220000,EUR_USD,H1,2018-09-24 22:00:00,457,1.1752,1.17521,1.17467,1.17509,True,20180924,220000,2018,9,24,22,0,0,0,0,0,0,1,0,0,0,1,0,0,1.1752,0.0
499,EUR_USD|H1|20180924|230000,EUR_USD,H1,2018-09-24 23:00:00,385,1.17509,1.17549,1.17498,1.1753799999999999,True,20180924,230000,2018,9,24,23,0,0,0,1,0,0,1,0,0,0,0,0,0,1.1752,0.0
500,EUR_USD|H1|20180925|000000,EUR_USD,H1,2018-09-25 00:00:00,814,1.1753799999999999,1.1759700000000002,1.17519,1.17527,True,20180925,0,2018,9,25,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1.1753799999999999,0.0
501,EUR_USD|H1|20180925|010000,EUR_USD,H1,2018-09-25 01:00:00,825,1.17527,1.1756799999999998,1.17418,1.17432,True,20180925,10000,2018,9,25,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1.1753799999999999,0.0
502,EUR_USD|H1|20180925|020000,EUR_USD,H1,2018-09-25 02:00:00,1212,1.17432,1.17434,1.17316,1.1739,True,20180925,20000,2018,9,25,2,0,0,1,0,0,1,0,1,0,0,0,1,0,1.1753799999999999,0.0
503,EUR_USD|H1|20180925|030000,EUR_USD,H1,2018-09-25 03:00:00,549,1.1739,1.17419,1.17353,1.17411,True,20180925,30000,2018,9,25,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
504,EUR_USD|H1|20180925|040000,EUR_USD,H1,2018-09-25 04:00:00,589,1.17411,1.1744299999999999,1.1738,1.1742,True,20180925,40000,2018,9,25,4,0,0,0,0,1,0,0,0,0,0,0,0,0,,0.0
505,EUR_USD|H1|20180925|050000,EUR_USD,H1,2018-09-25 05:00:00,872,1.1742,1.17495,1.1739899999999999,1.17495,True,20180925,50000,2018,9,25,5,0,0,1,0,0,0,1,1,0,0,1,0,1,1.1742,0.0
506,EUR_USD|H1|20180925|060000,EUR_USD,H1,2018-09-25 06:00:00,2907,1.17495,1.1766299999999998,1.17446,1.17613,True,20180925,60000,2018,9,25,6,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
507,EUR_USD|H1|20180925|070000,EUR_USD,H1,2018-09-25 07:00:00,3773,1.17613,1.1775,1.17444,1.17699,True,20180925,70000,2018,9,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
508,EUR_USD|H1|20180925|080000,EUR_USD,H1,2018-09-25 08:00:00,4804,1.17699,1.17707,1.17343,1.17614,True,20180925,80000,2018,9,25,8,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
509,EUR_USD|H1|20180925|090000,EUR_USD,H1,2018-09-25 09:00:00,2387,1.17614,1.1768299999999998,1.17587,1.17667,True,20180925,90000,2018,9,25,9,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
510,EUR_USD|H1|20180925|100000,EUR_USD,H1,2018-09-25 10:00:00,1669,1.17667,1.1767,1.17595,1.17622,True,20180925,100000,2018,9,25,10,0,0,1,0,0,0,0,0,0,0,0,0,0,,0.0
511,EUR_USD|H1|20180925|110000,EUR_USD,H1,2018-09-25 11:00:00,3253,1.17622,1.1791200000000002,1.1759899999999999,1.17821,True,20180925,110000,2018,9,25,11,0,0,0,0,0,0,0,0,0,0,0,0,0,,0.0
512,EUR_USD|H1|20180925|120000,EUR_USD,H1,2018-09-25 12:00:00,2335,1.17821,1.1784299999999999,1.1772799999999999,1.17802,True,20180925,120000,2018,9,25,12,0,0,0,1,0,0,0,0,0,0,0,0,0,,0.0
